2026-03-24 07:06:34,946 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA H200 | Peak FLOPS (BF16): 9.89e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 90 (bf16 supported))
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL",
  "xsa_start_layer": 8
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596959e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 2,205
Total number of training tokens: 1,156,055,040
Tokens : Scaling params ratio: 10.50
Total training FLOPs estimate: 8.782503e+17
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 65,536
Total batch size 524,288 => gradient accumulation steps: 8
Step 00000 | Validation bpb: 3.169808
step 00000/02205 (0.00%) | loss: 10.397476 | lrm: 0.03 | dt: 26761.01ms | tok/sec: 19,591 | bf16_mfu: 1.50 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02205 (0.05%) | loss: 10.385089 | lrm: 0.05 | dt: 903.55ms | tok/sec: 580,251 | bf16_mfu: 44.57 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/02205 (0.09%) | loss: 10.363052 | lrm: 0.07 | dt: 929.40ms | tok/sec: 564,117 | bf16_mfu: 43.33 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00003/02205 (0.14%) | loss: 10.328900 | lrm: 0.10 | dt: 929.53ms | tok/sec: 564,036 | bf16_mfu: 43.33 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00004/02205 (0.18%) | loss: 10.280503 | lrm: 0.12 | dt: 934.10ms | tok/sec: 561,275 | bf16_mfu: 43.11 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00005/02205 (0.23%) | loss: 10.207453 | lrm: 0.15 | dt: 930.04ms | tok/sec: 563,726 | bf16_mfu: 43.30 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00006/02205 (0.27%) | loss: 10.107200 | lrm: 0.17 | dt: 937.66ms | tok/sec: 559,143 | bf16_mfu: 42.95 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00007/02205 (0.32%) | loss: 9.961302 | lrm: 0.20 | dt: 927.61ms | tok/sec: 565,203 | bf16_mfu: 43.42 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00008/02205 (0.36%) | loss: 9.748365 | lrm: 0.23 | dt: 932.07ms | tok/sec: 562,500 | bf16_mfu: 43.21 | epoch: 1 pq: 0 rg: 10 | total time: 0.00m
step 00009/02205 (0.41%) | loss: 9.476142 | lrm: 0.25 | dt: 932.15ms | tok/sec: 562,451 | bf16_mfu: 43.20 | epoch: 1 pq: 0 rg: 11 | total time: 0.00m
step 00010/02205 (0.45%) | loss: 9.179614 | lrm: 0.28 | dt: 929.58ms | tok/sec: 564,007 | bf16_mfu: 43.32 | epoch: 1 pq: 0 rg: 12 | total time: 0.00m
step 00030/02205 (1.36%) | loss: 6.352324 | lrm: 0.78 | dt: 927.47ms | tok/sec: 565,289 | bf16_mfu: 43.42 | epoch: 1 pq: 0 rg: 33 | total time: 0.31m | eta: 33.9m
step 00031/02205 (1.41%) | loss: 6.306826 | lrm: 0.80 | dt: 934.60ms | tok/sec: 560,978 | bf16_mfu: 43.09 | epoch: 1 pq: 0 rg: 34 | total time: 0.33m | eta: 33.9m
step 00032/02205 (1.45%) | loss: 6.256863 | lrm: 0.82 | dt: 934.71ms | tok/sec: 560,909 | bf16_mfu: 43.09 | epoch: 1 pq: 0 rg: 35 | total time: 0.34m | eta: 33.8m
step 00033/02205 (1.50%) | loss: 6.214964 | lrm: 0.85 | dt: 934.55ms | tok/sec: 561,004 | bf16_mfu: 43.09 | epoch: 1 pq: 0 rg: 36 | total time: 0.36m | eta: 33.8m
step 00034/02205 (1.54%) | loss: 6.169719 | lrm: 0.88 | dt: 933.55ms | tok/sec: 561,609 | bf16_mfu: 43.14 | epoch: 1 pq: 0 rg: 37 | total time: 0.37m | eta: 33.8m
step 00035/02205 (1.59%) | loss: 6.128527 | lrm: 0.90 | dt: 934.20ms | tok/sec: 561,215 | bf16_mfu: 43.11 | epoch: 1 pq: 0 rg: 38 | total time: 0.39m | eta: 33.8m
step 00036/02205 (1.63%) | loss: 6.094825 | lrm: 0.93 | dt: 935.68ms | tok/sec: 560,329 | bf16_mfu: 43.04 | epoch: 1 pq: 0 rg: 39 | total time: 0.40m | eta: 33.8m
step 00037/02205 (1.68%) | loss: 6.059884 | lrm: 0.95 | dt: 931.53ms | tok/sec: 562,823 | bf16_mfu: 43.23 | epoch: 1 pq: 0 rg: 40 | total time: 0.42m | eta: 33.8m
step 00038/02205 (1.72%) | loss: 6.029987 | lrm: 0.97 | dt: 936.55ms | tok/sec: 559,807 | bf16_mfu: 43.00 | epoch: 1 pq: 0 rg: 41 | total time: 0.44m | eta: 33.7m
step 00039/02205 (1.77%) | loss: 5.993709 | lrm: 1.00 | dt: 937.50ms | tok/sec: 559,242 | bf16_mfu: 42.96 | epoch: 1 pq: 0 rg: 42 | total time: 0.45m | eta: 33.7m
step 00040/02205 (1.81%) | loss: 5.964803 | lrm: 1.00 | dt: 937.29ms | tok/sec: 559,364 | bf16_mfu: 42.97 | epoch: 1 pq: 0 rg: 43 | total time: 0.47m | eta: 33.7m
step 00041/02205 (1.86%) | loss: 5.936652 | lrm: 1.00 | dt: 934.26ms | tok/sec: 561,180 | bf16_mfu: 43.11 | epoch: 1 pq: 0 rg: 44 | total time: 0.48m | eta: 33.7m
step 00042/02205 (1.90%) | loss: 5.921240 | lrm: 1.00 | dt: 934.88ms | tok/sec: 560,805 | bf16_mfu: 43.08 | epoch: 1 pq: 0 rg: 44 | total time: 0.50m | eta: 33.7m
step 00043/02205 (1.95%) | loss: 5.900185 | lrm: 1.00 | dt: 935.00ms | tok/sec: 560,737 | bf16_mfu: 43.07 | epoch: 1 pq: 0 rg: 45 | total time: 0.51m | eta: 33.7m
step 00044/02205 (2.00%) | loss: 5.868496 | lrm: 1.00 | dt: 938.56ms | tok/sec: 558,609 | bf16_mfu: 42.91 | epoch: 1 pq: 0 rg: 46 | total time: 0.53m | eta: 33.7m
step 00045/02205 (2.04%) | loss: 5.842782 | lrm: 1.00 | dt: 941.07ms | tok/sec: 557,120 | bf16_mfu: 42.79 | epoch: 1 pq: 0 rg: 47 | total time: 0.55m | eta: 33.7m
step 00046/02205 (2.09%) | loss: 5.822997 | lrm: 1.00 | dt: 937.36ms | tok/sec: 559,321 | bf16_mfu: 42.96 | epoch: 1 pq: 0 rg: 48 | total time: 0.56m | eta: 33.6m
step 00047/02205 (2.13%) | loss: 5.803280 | lrm: 1.00 | dt: 940.96ms | tok/sec: 557,181 | bf16_mfu: 42.80 | epoch: 1 pq: 0 rg: 49 | total time: 0.58m | eta: 33.6m
step 00048/02205 (2.18%) | loss: 5.778827 | lrm: 1.00 | dt: 941.02ms | tok/sec: 557,149 | bf16_mfu: 42.80 | epoch: 1 pq: 0 rg: 50 | total time: 0.59m | eta: 33.6m
step 00049/02205 (2.22%) | loss: 5.755360 | lrm: 1.00 | dt: 940.12ms | tok/sec: 557,681 | bf16_mfu: 42.84 | epoch: 1 pq: 0 rg: 51 | total time: 0.61m | eta: 33.6m
step 00050/02205 (2.27%) | loss: 5.733280 | lrm: 1.00 | dt: 939.21ms | tok/sec: 558,221 | bf16_mfu: 42.88 | epoch: 1 pq: 0 rg: 52 | total time: 0.62m | eta: 33.6m
step 00051/02205 (2.31%) | loss: 5.707180 | lrm: 1.00 | dt: 941.32ms | tok/sec: 556,972 | bf16_mfu: 42.78 | epoch: 1 pq: 0 rg: 53 | total time: 0.64m | eta: 33.6m
step 00052/02205 (2.36%) | loss: 5.689160 | lrm: 1.00 | dt: 938.53ms | tok/sec: 558,629 | bf16_mfu: 42.91 | epoch: 1 pq: 0 rg: 54 | total time: 0.65m | eta: 33.6m
step 00053/02205 (2.40%) | loss: 5.662894 | lrm: 1.00 | dt: 939.84ms | tok/sec: 557,847 | bf16_mfu: 42.85 | epoch: 1 pq: 0 rg: 55 | total time: 0.67m | eta: 33.6m
step 00054/02205 (2.45%) | loss: 5.637258 | lrm: 1.00 | dt: 940.41ms | tok/sec: 557,508 | bf16_mfu: 42.82 | epoch: 1 pq: 0 rg: 56 | total time: 0.69m | eta: 33.6m
step 00055/02205 (2.49%) | loss: 5.624056 | lrm: 1.00 | dt: 940.17ms | tok/sec: 557,655 | bf16_mfu: 42.84 | epoch: 1 pq: 0 rg: 57 | total time: 0.70m | eta: 33.5m
step 00056/02205 (2.54%) | loss: 5.599824 | lrm: 1.00 | dt: 940.21ms | tok/sec: 557,628 | bf16_mfu: 42.83 | epoch: 1 pq: 0 rg: 58 | total time: 0.72m | eta: 33.5m
step 00057/02205 (2.59%) | loss: 5.579876 | lrm: 1.00 | dt: 939.78ms | tok/sec: 557,884 | bf16_mfu: 42.85 | epoch: 1 pq: 0 rg: 59 | total time: 0.73m | eta: 33.5m
step 00058/02205 (2.63%) | loss: 5.558685 | lrm: 1.00 | dt: 941.33ms | tok/sec: 556,964 | bf16_mfu: 42.78 | epoch: 1 pq: 0 rg: 60 | total time: 0.75m | eta: 33.5m
step 00059/02205 (2.68%) | loss: 5.535778 | lrm: 1.00 | dt: 940.58ms | tok/sec: 557,410 | bf16_mfu: 42.82 | epoch: 1 pq: 0 rg: 61 | total time: 0.76m | eta: 33.5m
step 00060/02205 (2.72%) | loss: 5.500603 | lrm: 1.00 | dt: 940.42ms | tok/sec: 557,505 | bf16_mfu: 42.82 | epoch: 1 pq: 0 rg: 62 | total time: 0.78m | eta: 33.5m
step 00061/02205 (2.77%) | loss: 5.473412 | lrm: 1.00 | dt: 939.42ms | tok/sec: 558,099 | bf16_mfu: 42.87 | epoch: 1 pq: 0 rg: 63 | total time: 0.80m | eta: 33.5m
step 00062/02205 (2.81%) | loss: 5.450609 | lrm: 1.00 | dt: 939.91ms | tok/sec: 557,804 | bf16_mfu: 42.85 | epoch: 1 pq: 0 rg: 64 | total time: 0.81m | eta: 33.5m
step 00063/02205 (2.86%) | loss: 5.424727 | lrm: 1.00 | dt: 940.06ms | tok/sec: 557,718 | bf16_mfu: 42.84 | epoch: 1 pq: 0 rg: 65 | total time: 0.83m | eta: 33.4m
step 00064/02205 (2.90%) | loss: 5.403972 | lrm: 1.00 | dt: 941.76ms | tok/sec: 556,711 | bf16_mfu: 42.76 | epoch: 1 pq: 0 rg: 66 | total time: 0.84m | eta: 33.4m
step 00065/02205 (2.95%) | loss: 5.375819 | lrm: 1.00 | dt: 939.40ms | tok/sec: 558,110 | bf16_mfu: 42.87 | epoch: 1 pq: 0 rg: 67 | total time: 0.86m | eta: 33.4m
step 00066/02205 (2.99%) | loss: 5.352341 | lrm: 1.00 | dt: 937.27ms | tok/sec: 559,380 | bf16_mfu: 42.97 | epoch: 1 pq: 0 rg: 68 | total time: 0.87m | eta: 33.4m
step 00067/02205 (3.04%) | loss: 5.328676 | lrm: 1.00 | dt: 938.49ms | tok/sec: 558,651 | bf16_mfu: 42.91 | epoch: 1 pq: 0 rg: 69 | total time: 0.89m | eta: 33.4m
step 00068/02205 (3.08%) | loss: 5.301679 | lrm: 1.00 | dt: 941.59ms | tok/sec: 556,812 | bf16_mfu: 42.77 | epoch: 1 pq: 0 rg: 70 | total time: 0.91m | eta: 33.4m
step 00069/02205 (3.13%) | loss: 5.283567 | lrm: 1.00 | dt: 942.82ms | tok/sec: 556,085 | bf16_mfu: 42.72 | epoch: 1 pq: 0 rg: 71 | total time: 0.92m | eta: 33.4m
step 00070/02205 (3.17%) | loss: 5.261594 | lrm: 1.00 | dt: 939.90ms | tok/sec: 557,812 | bf16_mfu: 42.85 | epoch: 1 pq: 0 rg: 72 | total time: 0.94m | eta: 33.3m
step 00071/02205 (3.22%) | loss: 5.240534 | lrm: 1.00 | dt: 941.46ms | tok/sec: 556,888 | bf16_mfu: 42.78 | epoch: 1 pq: 0 rg: 73 | total time: 0.95m | eta: 33.3m
step 00072/02205 (3.27%) | loss: 5.223621 | lrm: 1.00 | dt: 938.65ms | tok/sec: 558,557 | bf16_mfu: 42.91 | epoch: 1 pq: 0 rg: 74 | total time: 0.97m | eta: 33.3m
step 00073/02205 (3.31%) | loss: 5.198576 | lrm: 1.00 | dt: 940.95ms | tok/sec: 557,192 | bf16_mfu: 42.80 | epoch: 1 pq: 0 rg: 74 | total time: 0.98m | eta: 33.3m
step 00074/02205 (3.36%) | loss: 5.181737 | lrm: 1.00 | dt: 940.03ms | tok/sec: 557,734 | bf16_mfu: 42.84 | epoch: 1 pq: 0 rg: 75 | total time: 1.00m | eta: 33.3m
step 00075/02205 (3.40%) | loss: 5.160828 | lrm: 1.00 | dt: 938.67ms | tok/sec: 558,543 | bf16_mfu: 42.90 | epoch: 1 pq: 0 rg: 76 | total time: 1.02m | eta: 33.3m
step 00076/02205 (3.45%) | loss: 5.136641 | lrm: 1.00 | dt: 941.05ms | tok/sec: 557,131 | bf16_mfu: 42.80 | epoch: 1 pq: 0 rg: 77 | total time: 1.03m | eta: 33.3m
step 00077/02205 (3.49%) | loss: 5.121952 | lrm: 1.00 | dt: 942.73ms | tok/sec: 556,137 | bf16_mfu: 42.72 | epoch: 1 pq: 0 rg: 78 | total time: 1.05m | eta: 33.2m
step 00078/02205 (3.54%) | loss: 5.090086 | lrm: 1.00 | dt: 941.33ms | tok/sec: 556,962 | bf16_mfu: 42.78 | epoch: 1 pq: 0 rg: 79 | total time: 1.06m | eta: 33.2m
step 00079/02205 (3.58%) | loss: 5.073981 | lrm: 1.00 | dt: 939.89ms | tok/sec: 557,819 | bf16_mfu: 42.85 | epoch: 1 pq: 0 rg: 80 | total time: 1.08m | eta: 33.2m
step 00080/02205 (3.63%) | loss: 5.044983 | lrm: 1.00 | dt: 943.17ms | tok/sec: 555,877 | bf16_mfu: 42.70 | epoch: 1 pq: 0 rg: 81 | total time: 1.09m | eta: 33.2m
step 00081/02205 (3.67%) | loss: 5.034650 | lrm: 1.00 | dt: 937.24ms | tok/sec: 559,393 | bf16_mfu: 42.97 | epoch: 1 pq: 0 rg: 82 | total time: 1.11m | eta: 33.2m
step 00082/02205 (3.72%) | loss: 5.012284 | lrm: 1.00 | dt: 938.42ms | tok/sec: 558,690 | bf16_mfu: 42.92 | epoch: 1 pq: 0 rg: 83 | total time: 1.13m | eta: 33.2m
step 00083/02205 (3.76%) | loss: 4.996280 | lrm: 1.00 | dt: 935.09ms | tok/sec: 560,681 | bf16_mfu: 43.07 | epoch: 1 pq: 1 rg: 0 | total time: 1.14m | eta: 33.2m
step 00084/02205 (3.81%) | loss: 4.984085 | lrm: 1.00 | dt: 940.91ms | tok/sec: 557,212 | bf16_mfu: 42.80 | epoch: 1 pq: 1 rg: 1 | total time: 1.16m | eta: 33.1m
step 00085/02205 (3.85%) | loss: 4.958435 | lrm: 1.00 | dt: 937.34ms | tok/sec: 559,334 | bf16_mfu: 42.97 | epoch: 1 pq: 1 rg: 2 | total time: 1.17m | eta: 33.1m
step 00086/02205 (3.90%) | loss: 4.942321 | lrm: 1.00 | dt: 940.98ms | tok/sec: 557,172 | bf16_mfu: 42.80 | epoch: 1 pq: 1 rg: 3 | total time: 1.19m | eta: 33.1m
step 00087/02205 (3.95%) | loss: 4.922227 | lrm: 1.00 | dt: 939.24ms | tok/sec: 558,204 | bf16_mfu: 42.88 | epoch: 1 pq: 1 rg: 4 | total time: 1.20m | eta: 33.1m
step 00088/02205 (3.99%) | loss: 4.906037 | lrm: 1.00 | dt: 942.36ms | tok/sec: 556,355 | bf16_mfu: 42.74 | epoch: 1 pq: 1 rg: 5 | total time: 1.22m | eta: 33.1m
step 00089/02205 (4.04%) | loss: 4.888855 | lrm: 1.00 | dt: 938.76ms | tok/sec: 558,492 | bf16_mfu: 42.90 | epoch: 1 pq: 1 rg: 6 | total time: 1.23m | eta: 33.1m
step 00090/02205 (4.08%) | loss: 4.864715 | lrm: 1.00 | dt: 942.61ms | tok/sec: 556,207 | bf16_mfu: 42.72 | epoch: 1 pq: 1 rg: 7 | total time: 1.25m | eta: 33.1m
step 00091/02205 (4.13%) | loss: 4.840619 | lrm: 1.00 | dt: 938.22ms | tok/sec: 558,812 | bf16_mfu: 42.92 | epoch: 1 pq: 1 rg: 8 | total time: 1.27m | eta: 33.0m
step 00092/02205 (4.17%) | loss: 4.832996 | lrm: 1.00 | dt: 940.29ms | tok/sec: 557,582 | bf16_mfu: 42.83 | epoch: 1 pq: 1 rg: 9 | total time: 1.28m | eta: 33.0m
step 00093/02205 (4.22%) | loss: 4.825031 | lrm: 1.00 | dt: 940.84ms | tok/sec: 557,253 | bf16_mfu: 42.81 | epoch: 1 pq: 1 rg: 10 | total time: 1.30m | eta: 33.0m
step 00094/02205 (4.26%) | loss: 4.808639 | lrm: 1.00 | dt: 936.70ms | tok/sec: 559,718 | bf16_mfu: 42.99 | epoch: 1 pq: 1 rg: 11 | total time: 1.31m | eta: 33.0m
step 00095/02205 (4.31%) | loss: 4.790940 | lrm: 1.00 | dt: 940.08ms | tok/sec: 557,703 | bf16_mfu: 42.84 | epoch: 1 pq: 1 rg: 12 | total time: 1.33m | eta: 33.0m
step 00096/02205 (4.35%) | loss: 4.778219 | lrm: 1.00 | dt: 942.54ms | tok/sec: 556,251 | bf16_mfu: 42.73 | epoch: 1 pq: 1 rg: 13 | total time: 1.34m | eta: 33.0m
step 00097/02205 (4.40%) | loss: 4.753893 | lrm: 1.00 | dt: 940.01ms | tok/sec: 557,748 | bf16_mfu: 42.84 | epoch: 1 pq: 1 rg: 14 | total time: 1.36m | eta: 33.0m
step 00098/02205 (4.44%) | loss: 4.739246 | lrm: 1.00 | dt: 942.42ms | tok/sec: 556,321 | bf16_mfu: 42.73 | epoch: 1 pq: 1 rg: 15 | total time: 1.38m | eta: 32.9m
step 00099/02205 (4.49%) | loss: 4.729584 | lrm: 1.00 | dt: 942.16ms | tok/sec: 556,474 | bf16_mfu: 42.75 | epoch: 1 pq: 1 rg: 16 | total time: 1.39m | eta: 32.9m
Step 00100 | Validation bpb: 1.382703
step 00100/02205 (4.54%) | loss: 4.705559 | lrm: 1.00 | dt: 933.98ms | tok/sec: 561,346 | bf16_mfu: 43.12 | epoch: 1 pq: 1 rg: 17 | total time: 1.41m | eta: 32.9m
