2026-03-24 05:19:21,809 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA H200 | Peak FLOPS (BF16): 9.89e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 90 (bf16 supported))
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL",
  "xsa_start_layer": -1
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596959e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 2,205
Total number of training tokens: 1,156,055,040
Tokens : Scaling params ratio: 10.50
Total training FLOPs estimate: 8.782503e+17
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 65,536
Total batch size 524,288 => gradient accumulation steps: 8
Step 00000 | Validation bpb: 3.169808
step 00000/02205 (0.00%) | loss: 10.397476 | lrm: 0.03 | dt: 33548.97ms | tok/sec: 15,627 | bf16_mfu: 1.20 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02205 (0.05%) | loss: 10.385089 | lrm: 0.05 | dt: 895.15ms | tok/sec: 585,695 | bf16_mfu: 44.99 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/02205 (0.09%) | loss: 10.363052 | lrm: 0.07 | dt: 914.31ms | tok/sec: 573,422 | bf16_mfu: 44.05 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00003/02205 (0.14%) | loss: 10.328899 | lrm: 0.10 | dt: 920.29ms | tok/sec: 569,697 | bf16_mfu: 43.76 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00004/02205 (0.18%) | loss: 10.280502 | lrm: 0.12 | dt: 922.83ms | tok/sec: 568,131 | bf16_mfu: 43.64 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00005/02205 (0.23%) | loss: 10.207449 | lrm: 0.15 | dt: 925.66ms | tok/sec: 566,392 | bf16_mfu: 43.51 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00006/02205 (0.27%) | loss: 10.107170 | lrm: 0.17 | dt: 923.75ms | tok/sec: 567,562 | bf16_mfu: 43.60 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00007/02205 (0.32%) | loss: 9.961196 | lrm: 0.20 | dt: 919.07ms | tok/sec: 570,455 | bf16_mfu: 43.82 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00008/02205 (0.36%) | loss: 9.747961 | lrm: 0.23 | dt: 919.55ms | tok/sec: 570,159 | bf16_mfu: 43.80 | epoch: 1 pq: 0 rg: 10 | total time: 0.00m
step 00009/02205 (0.41%) | loss: 9.475047 | lrm: 0.25 | dt: 921.01ms | tok/sec: 569,255 | bf16_mfu: 43.73 | epoch: 1 pq: 0 rg: 11 | total time: 0.00m
step 00010/02205 (0.45%) | loss: 9.181578 | lrm: 0.28 | dt: 920.89ms | tok/sec: 569,326 | bf16_mfu: 43.73 | epoch: 1 pq: 0 rg: 12 | total time: 0.00m
step 00043/02205 (1.95%) | loss: 5.896595 | lrm: 1.00 | dt: 935.32ms | tok/sec: 560,544 | bf16_mfu: 43.06 | epoch: 1 pq: 0 rg: 45 | total time: 0.51m | eta: 33.4m
step 00044/02205 (2.00%) | loss: 5.864365 | lrm: 1.00 | dt: 930.33ms | tok/sec: 563,549 | bf16_mfu: 43.29 | epoch: 1 pq: 0 rg: 46 | total time: 0.53m | eta: 33.4m
step 00045/02205 (2.04%) | loss: 5.838286 | lrm: 1.00 | dt: 935.11ms | tok/sec: 560,670 | bf16_mfu: 43.07 | epoch: 1 pq: 0 rg: 47 | total time: 0.54m | eta: 33.4m
step 00046/02205 (2.09%) | loss: 5.817763 | lrm: 1.00 | dt: 935.55ms | tok/sec: 560,403 | bf16_mfu: 43.05 | epoch: 1 pq: 0 rg: 48 | total time: 0.56m | eta: 33.4m
step 00047/02205 (2.13%) | loss: 5.797296 | lrm: 1.00 | dt: 930.59ms | tok/sec: 563,391 | bf16_mfu: 43.28 | epoch: 1 pq: 0 rg: 49 | total time: 0.57m | eta: 33.4m
step 00048/02205 (2.18%) | loss: 5.772315 | lrm: 1.00 | dt: 934.17ms | tok/sec: 561,234 | bf16_mfu: 43.11 | epoch: 1 pq: 0 rg: 50 | total time: 0.59m | eta: 33.4m
step 00049/02205 (2.22%) | loss: 5.748399 | lrm: 1.00 | dt: 930.03ms | tok/sec: 563,731 | bf16_mfu: 43.30 | epoch: 1 pq: 0 rg: 51 | total time: 0.60m | eta: 33.4m
step 00050/02205 (2.27%) | loss: 5.725931 | lrm: 1.00 | dt: 931.84ms | tok/sec: 562,637 | bf16_mfu: 43.22 | epoch: 1 pq: 0 rg: 52 | total time: 0.62m | eta: 33.4m
step 00051/02205 (2.31%) | loss: 5.699532 | lrm: 1.00 | dt: 935.37ms | tok/sec: 560,512 | bf16_mfu: 43.06 | epoch: 1 pq: 0 rg: 53 | total time: 0.63m | eta: 33.3m
step 00052/02205 (2.36%) | loss: 5.681393 | lrm: 1.00 | dt: 931.90ms | tok/sec: 562,599 | bf16_mfu: 43.22 | epoch: 1 pq: 0 rg: 54 | total time: 0.65m | eta: 33.3m
step 00053/02205 (2.40%) | loss: 5.655228 | lrm: 1.00 | dt: 932.39ms | tok/sec: 562,307 | bf16_mfu: 43.19 | epoch: 1 pq: 0 rg: 55 | total time: 0.67m | eta: 33.3m
step 00054/02205 (2.45%) | loss: 5.629476 | lrm: 1.00 | dt: 936.11ms | tok/sec: 560,071 | bf16_mfu: 43.02 | epoch: 1 pq: 0 rg: 56 | total time: 0.68m | eta: 33.3m
step 00055/02205 (2.49%) | loss: 5.616016 | lrm: 1.00 | dt: 931.07ms | tok/sec: 563,102 | bf16_mfu: 43.25 | epoch: 1 pq: 0 rg: 57 | total time: 0.70m | eta: 33.3m
step 00056/02205 (2.54%) | loss: 5.591529 | lrm: 1.00 | dt: 933.28ms | tok/sec: 561,767 | bf16_mfu: 43.15 | epoch: 1 pq: 0 rg: 58 | total time: 0.71m | eta: 33.3m
step 00057/02205 (2.59%) | loss: 5.571467 | lrm: 1.00 | dt: 935.00ms | tok/sec: 560,735 | bf16_mfu: 43.07 | epoch: 1 pq: 0 rg: 59 | total time: 0.73m | eta: 33.3m
step 00058/02205 (2.63%) | loss: 5.550340 | lrm: 1.00 | dt: 933.57ms | tok/sec: 561,594 | bf16_mfu: 43.14 | epoch: 1 pq: 0 rg: 60 | total time: 0.74m | eta: 33.3m
step 00059/02205 (2.68%) | loss: 5.527287 | lrm: 1.00 | dt: 932.50ms | tok/sec: 562,237 | bf16_mfu: 43.19 | epoch: 1 pq: 0 rg: 61 | total time: 0.76m | eta: 33.3m
step 00060/02205 (2.72%) | loss: 5.491976 | lrm: 1.00 | dt: 936.48ms | tok/sec: 559,847 | bf16_mfu: 43.00 | epoch: 1 pq: 0 rg: 62 | total time: 0.77m | eta: 33.2m
step 00061/02205 (2.77%) | loss: 5.464541 | lrm: 1.00 | dt: 936.04ms | tok/sec: 560,113 | bf16_mfu: 43.02 | epoch: 1 pq: 0 rg: 63 | total time: 0.79m | eta: 33.2m
step 00062/02205 (2.81%) | loss: 5.441520 | lrm: 1.00 | dt: 934.04ms | tok/sec: 561,311 | bf16_mfu: 43.12 | epoch: 1 pq: 0 rg: 64 | total time: 0.81m | eta: 33.2m
step 00063/02205 (2.86%) | loss: 5.415693 | lrm: 1.00 | dt: 933.22ms | tok/sec: 561,806 | bf16_mfu: 43.15 | epoch: 1 pq: 0 rg: 65 | total time: 0.82m | eta: 33.2m
step 00064/02205 (2.90%) | loss: 5.394970 | lrm: 1.00 | dt: 935.87ms | tok/sec: 560,214 | bf16_mfu: 43.03 | epoch: 1 pq: 0 rg: 66 | total time: 0.84m | eta: 33.2m
step 00065/02205 (2.95%) | loss: 5.366611 | lrm: 1.00 | dt: 937.88ms | tok/sec: 559,016 | bf16_mfu: 42.94 | epoch: 1 pq: 0 rg: 67 | total time: 0.85m | eta: 33.2m
step 00066/02205 (2.99%) | loss: 5.342622 | lrm: 1.00 | dt: 933.70ms | tok/sec: 561,516 | bf16_mfu: 43.13 | epoch: 1 pq: 0 rg: 68 | total time: 0.87m | eta: 33.2m
step 00067/02205 (3.04%) | loss: 5.318662 | lrm: 1.00 | dt: 931.57ms | tok/sec: 562,801 | bf16_mfu: 43.23 | epoch: 1 pq: 0 rg: 69 | total time: 0.88m | eta: 33.2m
step 00068/02205 (3.08%) | loss: 5.291628 | lrm: 1.00 | dt: 937.22ms | tok/sec: 559,408 | bf16_mfu: 42.97 | epoch: 1 pq: 0 rg: 70 | total time: 0.90m | eta: 33.1m
step 00069/02205 (3.13%) | loss: 5.273865 | lrm: 1.00 | dt: 934.53ms | tok/sec: 561,017 | bf16_mfu: 43.09 | epoch: 1 pq: 0 rg: 71 | total time: 0.92m | eta: 33.1m
step 00070/02205 (3.17%) | loss: 5.252456 | lrm: 1.00 | dt: 939.60ms | tok/sec: 557,990 | bf16_mfu: 42.86 | epoch: 1 pq: 0 rg: 72 | total time: 0.93m | eta: 33.1m
step 00071/02205 (3.22%) | loss: 5.232515 | lrm: 1.00 | dt: 934.45ms | tok/sec: 561,067 | bf16_mfu: 43.10 | epoch: 1 pq: 0 rg: 73 | total time: 0.95m | eta: 33.1m
step 00072/02205 (3.27%) | loss: 5.215701 | lrm: 1.00 | dt: 934.21ms | tok/sec: 561,209 | bf16_mfu: 43.11 | epoch: 1 pq: 0 rg: 74 | total time: 0.96m | eta: 33.1m
step 00073/02205 (3.31%) | loss: 5.190932 | lrm: 1.00 | dt: 934.88ms | tok/sec: 560,805 | bf16_mfu: 43.08 | epoch: 1 pq: 0 rg: 74 | total time: 0.98m | eta: 33.1m
step 00074/02205 (3.36%) | loss: 5.174521 | lrm: 1.00 | dt: 938.35ms | tok/sec: 558,731 | bf16_mfu: 42.92 | epoch: 1 pq: 0 rg: 75 | total time: 0.99m | eta: 33.1m
step 00075/02205 (3.40%) | loss: 5.154268 | lrm: 1.00 | dt: 938.85ms | tok/sec: 558,436 | bf16_mfu: 42.90 | epoch: 1 pq: 0 rg: 76 | total time: 1.01m | eta: 33.1m
step 00076/02205 (3.45%) | loss: 5.129181 | lrm: 1.00 | dt: 934.93ms | tok/sec: 560,780 | bf16_mfu: 43.08 | epoch: 1 pq: 0 rg: 77 | total time: 1.02m | eta: 33.0m
step 00077/02205 (3.49%) | loss: 5.113168 | lrm: 1.00 | dt: 933.91ms | tok/sec: 561,391 | bf16_mfu: 43.12 | epoch: 1 pq: 0 rg: 78 | total time: 1.04m | eta: 33.0m
step 00078/02205 (3.54%) | loss: 5.081248 | lrm: 1.00 | dt: 937.75ms | tok/sec: 559,092 | bf16_mfu: 42.95 | epoch: 1 pq: 0 rg: 79 | total time: 1.06m | eta: 33.0m
step 00079/02205 (3.58%) | loss: 5.065836 | lrm: 1.00 | dt: 936.11ms | tok/sec: 560,069 | bf16_mfu: 43.02 | epoch: 1 pq: 0 rg: 80 | total time: 1.07m | eta: 33.0m
step 00080/02205 (3.63%) | loss: 5.037395 | lrm: 1.00 | dt: 939.74ms | tok/sec: 557,905 | bf16_mfu: 42.86 | epoch: 1 pq: 0 rg: 81 | total time: 1.09m | eta: 33.0m
step 00081/02205 (3.67%) | loss: 5.027423 | lrm: 1.00 | dt: 932.57ms | tok/sec: 562,196 | bf16_mfu: 43.18 | epoch: 1 pq: 0 rg: 82 | total time: 1.10m | eta: 33.0m
step 00082/02205 (3.72%) | loss: 5.004907 | lrm: 1.00 | dt: 934.15ms | tok/sec: 561,243 | bf16_mfu: 43.11 | epoch: 1 pq: 0 rg: 83 | total time: 1.12m | eta: 33.0m
step 00083/02205 (3.76%) | loss: 4.988803 | lrm: 1.00 | dt: 935.47ms | tok/sec: 560,456 | bf16_mfu: 43.05 | epoch: 1 pq: 1 rg: 0 | total time: 1.13m | eta: 32.9m
step 00084/02205 (3.81%) | loss: 4.976660 | lrm: 1.00 | dt: 936.09ms | tok/sec: 560,080 | bf16_mfu: 43.02 | epoch: 1 pq: 1 rg: 1 | total time: 1.15m | eta: 32.9m
step 00085/02205 (3.85%) | loss: 4.950602 | lrm: 1.00 | dt: 934.85ms | tok/sec: 560,823 | bf16_mfu: 43.08 | epoch: 1 pq: 1 rg: 2 | total time: 1.16m | eta: 32.9m
step 00086/02205 (3.90%) | loss: 4.933889 | lrm: 1.00 | dt: 935.18ms | tok/sec: 560,630 | bf16_mfu: 43.06 | epoch: 1 pq: 1 rg: 3 | total time: 1.18m | eta: 32.9m
step 00087/02205 (3.95%) | loss: 4.913404 | lrm: 1.00 | dt: 934.98ms | tok/sec: 560,749 | bf16_mfu: 43.07 | epoch: 1 pq: 1 rg: 4 | total time: 1.20m | eta: 32.9m
step 00088/02205 (3.99%) | loss: 4.897611 | lrm: 1.00 | dt: 937.20ms | tok/sec: 559,420 | bf16_mfu: 42.97 | epoch: 1 pq: 1 rg: 5 | total time: 1.21m | eta: 32.9m
step 00089/02205 (4.04%) | loss: 4.881263 | lrm: 1.00 | dt: 935.90ms | tok/sec: 560,195 | bf16_mfu: 43.03 | epoch: 1 pq: 1 rg: 6 | total time: 1.23m | eta: 32.9m
step 00090/02205 (4.08%) | loss: 4.857447 | lrm: 1.00 | dt: 934.96ms | tok/sec: 560,759 | bf16_mfu: 43.07 | epoch: 1 pq: 1 rg: 7 | total time: 1.24m | eta: 32.9m
step 00091/02205 (4.13%) | loss: 4.833340 | lrm: 1.00 | dt: 933.24ms | tok/sec: 561,792 | bf16_mfu: 43.15 | epoch: 1 pq: 1 rg: 8 | total time: 1.26m | eta: 32.8m
step 00092/02205 (4.17%) | loss: 4.825768 | lrm: 1.00 | dt: 936.86ms | tok/sec: 559,621 | bf16_mfu: 42.99 | epoch: 1 pq: 1 rg: 9 | total time: 1.27m | eta: 32.8m
step 00093/02205 (4.22%) | loss: 4.817488 | lrm: 1.00 | dt: 936.66ms | tok/sec: 559,744 | bf16_mfu: 43.00 | epoch: 1 pq: 1 rg: 10 | total time: 1.29m | eta: 32.8m
step 00094/02205 (4.26%) | loss: 4.799379 | lrm: 1.00 | dt: 935.98ms | tok/sec: 560,148 | bf16_mfu: 43.03 | epoch: 1 pq: 1 rg: 11 | total time: 1.30m | eta: 32.8m
step 00095/02205 (4.31%) | loss: 4.780787 | lrm: 1.00 | dt: 934.09ms | tok/sec: 561,279 | bf16_mfu: 43.11 | epoch: 1 pq: 1 rg: 12 | total time: 1.32m | eta: 32.8m
step 00096/02205 (4.35%) | loss: 4.769746 | lrm: 1.00 | dt: 934.62ms | tok/sec: 560,964 | bf16_mfu: 43.09 | epoch: 1 pq: 1 rg: 13 | total time: 1.34m | eta: 32.8m
step 00097/02205 (4.40%) | loss: 4.747240 | lrm: 1.00 | dt: 931.72ms | tok/sec: 562,709 | bf16_mfu: 43.22 | epoch: 1 pq: 1 rg: 14 | total time: 1.35m | eta: 32.8m
step 00098/02205 (4.44%) | loss: 4.733451 | lrm: 1.00 | dt: 929.98ms | tok/sec: 563,763 | bf16_mfu: 43.31 | epoch: 1 pq: 1 rg: 15 | total time: 1.37m | eta: 32.7m
step 00099/02205 (4.49%) | loss: 4.724219 | lrm: 1.00 | dt: 933.82ms | tok/sec: 561,446 | bf16_mfu: 43.13 | epoch: 1 pq: 1 rg: 16 | total time: 1.38m | eta: 32.7m
Step 00100 | Validation bpb: 1.382160
step 00100/02205 (4.54%) | loss: 4.700550 | lrm: 1.00 | dt: 929.85ms | tok/sec: 563,838 | bf16_mfu: 43.31 | epoch: 1 pq: 1 rg: 17 | total time: 1.40m | eta: 32.7m
